Electricity.Timestep;Time;Sum [kWh]
0;2000/5/1 上午 12:00;0.000689862987504328
1;2000/5/1 上午 12:01;0.000717975552482945
2;2000/5/1 上午 12:02;0.000673872152551559
3;2000/5/1 上午 12:03;0.000688413405590899
4;2000/5/1 上午 12:04;0.000698880989563725
5;2000/5/1 上午 12:05;0.000654057137209563
6;2000/5/1 上午 12:06;0.000692093888143429
7;2000/5/1 上午 12:07;0.000678327809472414
8;2000/5/1 上午 12:08;0.000732764752880421
9;2000/5/1 上午 12:09;0.000661522687457965
10;2000/5/1 上午 12:10;0.000680536952549623
11;2000/5/1 上午 12:11;0.000723799273106587
12;2000/5/1 上午 12:12;0.000696958473164853
13;2000/5/1 上午 12:13;0.000734088016251235
14;2000/5/1 上午 12:14;0.00067306621968539
15;2000/5/1 上午 12:15;0.000681176674740769
16;2000/5/1 上午 12:16;0.000680812577912893
17;2000/5/1 上午 12:17;0.000685517343180373
18;2000/5/1 上午 12:18;0.000688198163048787
19;2000/5/1 上午 12:19;0.000718460943623652
20;2000/5/1 上午 12:20;0.000670502869246501
21;2000/5/1 上午 12:21;0.000703975910385673
22;2000/5/1 上午 12:22;0.000693577857918842
23;2000/5/1 上午 12:23;0.000695694649607763
24;2000/5/1 上午 12:24;0.000688039809196665
25;2000/5/1 上午 12:25;0.000696783592319276
26;2000/5/1 上午 12:26;0.000698992298544693
27;2000/5/1 上午 12:27;0.000686242447228827
28;2000/5/1 上午 12:28;0.000690013988903712
29;2000/5/1 上午 12:29;0.000678784297785038
30;2000/5/1 上午 12:30;0.000721610077176492
31;2000/5/1 上午 12:31;0.000648151768311999
32;2000/5/1 上午 12:32;0.000747501125001575
33;2000/5/1 上午 12:33;0.000659301255643814
34;2000/5/1 上午 12:34;0.000720312016038682
35;2000/5/1 上午 12:35;0.000708348446433912
36;2000/5/1 上午 12:36;0.000688089897974674
37;2000/5/1 上午 12:37;0.000649768799091605
38;2000/5/1 上午 12:38;0.00069195649441464
39;2000/5/1 上午 12:39;0.000702558283135387
40;2000/5/1 上午 12:40;0.000652836826910889
41;2000/5/1 上午 12:41;0.000710299337799282
42;2000/5/1 上午 12:42;0.000719635198281711
43;2000/5/1 上午 12:43;0.000660161654646661
44;2000/5/1 上午 12:44;0.000699964110024582
45;2000/5/1 上午 12:45;0.000655089666540187
46;2000/5/1 上午 12:46;0.000707232448592325
47;2000/5/1 上午 12:47;0.00068507606356844
48;2000/5/1 上午 12:48;0.000676107618908706
49;2000/5/1 上午 12:49;0.000660062630579824
50;2000/5/1 上午 12:50;0.000682669168033897
51;2000/5/1 上午 12:51;0.000658917586481182
52;2000/5/1 上午 12:52;0.000691370529336575
53;2000/5/1 上午 12:53;0.000702364768454723
54;2000/5/1 上午 12:54;0.000717560529188866
55;2000/5/1 上午 12:55;0.000703535419789336
56;2000/5/1 上午 12:56;0.000631212863624218
57;2000/5/1 上午 12:57;0.000693144714422625
58;2000/5/1 上午 12:58;0.00067319540844079
59;2000/5/1 上午 12:59;0.000689170754315605
60;2000/5/1 上午 01:00;0.000695881319273211
61;2000/5/1 上午 01:01;0.000643852032171878
62;2000/5/1 上午 01:02;0.000686389738755065
63;2000/5/1 上午 01:03;0.000702840657208643
64;2000/5/1 上午 01:04;0.000700999533350785
65;2000/5/1 上午 01:05;0.000666908200794527
66;2000/5/1 上午 01:06;0.000660071432910659
67;2000/5/1 上午 01:07;0.000698575839820615
68;2000/5/1 上午 01:08;0.000706003035144451
69;2000/5/1 上午 01:09;0.000688741922874398
70;2000/5/1 上午 01:10;0.000709596237417059
71;2000/5/1 上午 01:11;0.000718999215199372
72;2000/5/1 上午 01:12;0.000656846955744145
73;2000/5/1 上午 01:13;0.000707328897102876
74;2000/5/1 上午 01:14;0.000689670388622405
75;2000/5/1 上午 01:15;0.00067510851266676
76;2000/5/1 上午 01:16;0.000719195940904757
77;2000/5/1 上午 01:17;0.00066857264648316
78;2000/5/1 上午 01:18;0.000652666745334848
79;2000/5/1 上午 01:19;0.000730089810068312
80;2000/5/1 上午 01:20;0.000703770452334081
81;2000/5/1 上午 01:21;0.000727102523764216
82;2000/5/1 上午 01:22;0.000687516229894206
83;2000/5/1 上午 01:23;0.000685856916346696
84;2000/5/1 上午 01:24;0.000682499014124462
85;2000/5/1 上午 01:25;0.000706349195936292
86;2000/5/1 上午 01:26;0.000783408722718291
87;2000/5/1 上午 01:27;0.000671884814930979
88;2000/5/1 上午 01:28;0.000698681524476778
89;2000/5/1 上午 01:29;0.000729229834086711
90;2000/5/1 上午 01:30;0.000685913429364657
91;2000/5/1 上午 01:31;0.000672694709133963
92;2000/5/1 上午 01:32;0.000734174971556054
93;2000/5/1 上午 01:33;0.000661523057908134
94;2000/5/1 上午 01:34;0.000719752940205677
95;2000/5/1 上午 01:35;0.000686033409983382
96;2000/5/1 上午 01:36;0.000715530345856401
97;2000/5/1 上午 01:37;0.0007308299960364
98;2000/5/1 上午 01:38;0.000648915494572197
99;2000/5/1 上午 01:39;0.000698013439055102
100;2000/5/1 上午 01:40;0.000683940162288109
101;2000/5/1 上午 01:41;0.000724026757753782
102;2000/5/1 上午 01:42;0.000710347289330374
103;2000/5/1 上午 01:43;0.000705670732457392
104;2000/5/1 上午 01:44;0.000745127366286105
105;2000/5/1 上午 01:45;0.000679897108253207
106;2000/5/1 上午 01:46;0.000715703547497474
107;2000/5/1 上午 01:47;0.00071056157517576
108;2000/5/1 上午 01:48;0.000713766904112439
109;2000/5/1 上午 01:49;0.000668957265052391
110;2000/5/1 上午 01:50;0.000703614729383148
111;2000/5/1 上午 01:51;0.000728120497034648
112;2000/5/1 上午 01:52;0.000664955016069206
113;2000/5/1 上午 01:53;0.000663894566744432
114;2000/5/1 上午 01:54;0.0007149284642863
115;2000/5/1 上午 01:55;0.000687559624314387
116;2000/5/1 上午 01:56;0.000677942291315311
117;2000/5/1 上午 01:57;0.00069462819781461
118;2000/5/1 上午 01:58;0.000703459003733603
119;2000/5/1 上午 01:59;0.000697755242758904
120;2000/5/1 上午 02:00;0.000658071674784479
121;2000/5/1 上午 02:01;0.000695792771222878
122;2000/5/1 上午 02:02;0.00072333869932063
123;2000/5/1 上午 02:03;0.000687663081710918
124;2000/5/1 上午 02:04;0.000699376721478634
125;2000/5/1 上午 02:05;0.000756303815277632
126;2000/5/1 上午 02:06;0.000721378478492154
127;2000/5/1 上午 02:07;0.00174031896096945
128;2000/5/1 上午 02:08;0.00194841071791179
129;2000/5/1 上午 02:09;0.00189539514935952
130;2000/5/1 上午 02:10;0.00180934474374001
131;2000/5/1 上午 02:11;0.0020339838205754
132;2000/5/1 上午 02:12;0.00169293117853842
133;2000/5/1 上午 02:13;0.0015396707853272
134;2000/5/1 上午 02:14;0.00192019628371285
135;2000/5/1 上午 02:15;0.00177245679268969
136;2000/5/1 上午 02:16;0.00212021357668284
137;2000/5/1 上午 02:17;0.00190849401891916
138;2000/5/1 上午 02:18;0.0019309316340576
139;2000/5/1 上午 02:19;0.00180259540203677
140;2000/5/1 上午 02:20;0.00190650013449065
141;2000/5/1 上午 02:21;0.00186692157203355
142;2000/5/1 上午 02:22;0.00201520205365119
143;2000/5/1 上午 02:23;0.00190473282304433
144;2000/5/1 上午 02:24;0.00187646867288276
145;2000/5/1 上午 02:25;0.00196915523946048
146;2000/5/1 上午 02:26;0.00184210266770972
147;2000/5/1 上午 02:27;0.00182931959838745
148;2000/5/1 上午 02:28;0.00185785769794272
149;2000/5/1 上午 02:29;0.00192241234316145
150;2000/5/1 上午 02:30;0.00186126515664175
151;2000/5/1 上午 02:31;0.00196034876122945
152;2000/5/1 上午 02:32;0.00167765667536566
153;2000/5/1 上午 02:33;0.00169202261925886
154;2000/5/1 上午 02:34;0.00185250873722692
155;2000/5/1 上午 02:35;0.00180039474029686
156;2000/5/1 上午 02:36;0.00200300871404531
157;2000/5/1 上午 02:37;0.00196595604539038
158;2000/5/1 上午 02:38;0.00186513492748023
159;2000/5/1 上午 02:39;0.0018461789257223
160;2000/5/1 上午 02:40;0.00191400046712491
161;2000/5/1 上午 02:41;0.00192237670785471
162;2000/5/1 上午 02:42;0.00169832268894441
163;2000/5/1 上午 02:43;0.00168897321081495
164;2000/5/1 上午 02:44;0.00161504181111178
165;2000/5/1 上午 02:45;0.00189034290396346
166;2000/5/1 上午 02:46;0.00177746745897186
167;2000/5/1 上午 02:47;0.00196804385987522
168;2000/5/1 上午 02:48;0.00218773964052636
169;2000/5/1 上午 02:49;0.00197454530191714
170;2000/5/1 上午 02:50;0.0017683904720056
171;2000/5/1 上午 02:51;0.00167548785868908
172;2000/5/1 上午 02:52;0.00185801118405698
173;2000/5/1 上午 02:53;0.00197011401025682
174;2000/5/1 上午 02:54;0.00211081893845283
175;2000/5/1 上午 02:55;0.00170142791472784
