Electricity.Timestep;Time;Sum [kWh]
0;2000/5/1 上午 12:00;0.000819037711614213
1;2000/5/1 上午 12:01;0.000849023764234293
2;2000/5/1 上午 12:02;0.000829023072476712
3;2000/5/1 上午 12:03;0.000796569935419442
4;2000/5/1 上午 12:04;0.000782169535749833
5;2000/5/1 上午 12:05;0.000872699190368114
6;2000/5/1 上午 12:06;0.000808576243499809
7;2000/5/1 上午 12:07;0.00078404132080828
8;2000/5/1 上午 12:08;0.000823381542622519
9;2000/5/1 上午 12:09;0.000798418896746852
10;2000/5/1 上午 12:10;0.000839424585714336
11;2000/5/1 上午 12:11;0.000759239782969087
12;2000/5/1 上午 12:12;0.000813867758363959
13;2000/5/1 上午 12:13;0.000834864007406593
14;2000/5/1 上午 12:14;0.000841800031065039
15;2000/5/1 上午 12:15;0.000818731903413321
16;2000/5/1 上午 12:16;0.000818271841782653
17;2000/5/1 上午 12:17;0.000870562426646517
18;2000/5/1 上午 12:18;0.00078825201798005
19;2000/5/1 上午 12:19;0.000869785991492729
20;2000/5/1 上午 12:20;0.00080456203604367
21;2000/5/1 上午 12:21;0.000778916874473903
22;2000/5/1 上午 12:22;0.00221599508171383
23;2000/5/1 上午 12:23;0.00203356012567561
24;2000/5/1 上午 12:24;0.00204877764213578
25;2000/5/1 上午 12:25;0.00205033750981959
26;2000/5/1 上午 12:26;0.00207821206614431
27;2000/5/1 上午 12:27;0.00205584324873867
28;2000/5/1 上午 12:28;0.00204651408431287
29;2000/5/1 上午 12:29;0.00110375529255221
30;2000/5/1 上午 12:30;0.000787816308774202
31;2000/5/1 上午 12:31;0.000787671289552553
32;2000/5/1 上午 12:32;0.000796938719024064
33;2000/5/1 上午 12:33;0.000781702066853638
34;2000/5/1 上午 12:34;0.000755327145363508
35;2000/5/1 上午 12:35;0.000800988574766702
36;2000/5/1 上午 12:36;0.000816621488482856
37;2000/5/1 上午 12:37;0.000825180426034547
38;2000/5/1 上午 12:38;0.000805361323483584
39;2000/5/1 上午 12:39;0.000814120810350528
40;2000/5/1 上午 12:40;0.000758864337928566
41;2000/5/1 上午 12:41;0.000794797458130292
42;2000/5/1 上午 12:42;0.000792112323104512
43;2000/5/1 上午 12:43;0.000841136361350331
44;2000/5/1 上午 12:44;0.000814797789833931
45;2000/5/1 上午 12:45;0.000803037923100919
46;2000/5/1 上午 12:46;0.000805918652470002
47;2000/5/1 上午 12:47;0.000743536922985125
48;2000/5/1 上午 12:48;0.000801724172766353
49;2000/5/1 上午 12:49;0.000836754873914369
50;2000/5/1 上午 12:50;0.000880109150171383
51;2000/5/1 上午 12:51;0.000791260631618334
52;2000/5/1 上午 12:52;0.00086400352906474
53;2000/5/1 上午 12:53;0.000799767852522256
54;2000/5/1 上午 12:54;0.000795981298689403
55;2000/5/1 上午 12:55;0.000830763657085532
56;2000/5/1 上午 12:56;0.000829162735338259
57;2000/5/1 上午 12:57;0.000796001694100048
58;2000/5/1 上午 12:58;0.000769112528765188
59;2000/5/1 上午 12:59;0.000793797917309811
60;2000/5/1 上午 01:00;0.000810484059269184
61;2000/5/1 上午 01:01;0.000829223179691418
62;2000/5/1 上午 01:02;0.000826108906284306
63;2000/5/1 上午 01:03;0.000890036697097914
64;2000/5/1 上午 01:04;0.000786765427631262
65;2000/5/1 上午 01:05;0.000820128942846799
66;2000/5/1 上午 01:06;0.000797210215295217
67;2000/5/1 上午 01:07;0.000827379452521913
68;2000/5/1 上午 01:08;0.00079557228916818
69;2000/5/1 上午 01:09;0.000827781609937547
70;2000/5/1 上午 01:10;0.000809545037099549
71;2000/5/1 上午 01:11;0.000839244060552962
72;2000/5/1 上午 01:12;0.00087045407487136
73;2000/5/1 上午 01:13;0.00078883795743146
74;2000/5/1 上午 01:14;0.000838024755506661
75;2000/5/1 上午 01:15;0.000842734552940908
76;2000/5/1 上午 01:16;0.000782738616673102
77;2000/5/1 上午 01:17;0.000831437522837394
78;2000/5/1 上午 01:18;0.000782154737162552
79;2000/5/1 上午 01:19;0.000782099096546731
80;2000/5/1 上午 01:20;0.000836864582534015
81;2000/5/1 上午 01:21;0.000850703543945577
82;2000/5/1 上午 01:22;0.00221827176693575
83;2000/5/1 上午 01:23;0.00205211600595031
84;2000/5/1 上午 01:24;0.00207780928888387
85;2000/5/1 上午 01:25;0.00206461621707865
86;2000/5/1 上午 01:26;0.00205290341544462
87;2000/5/1 上午 01:27;0.00209540636779169
88;2000/5/1 上午 01:28;0.00210008735981316
89;2000/5/1 上午 01:29;0.00202742024868008
90;2000/5/1 上午 01:30;0.00117464475305189
91;2000/5/1 上午 01:31;0.000881888584563463
92;2000/5/1 上午 01:32;0.000794160252580557
93;2000/5/1 上午 01:33;0.000831847066894068
94;2000/5/1 上午 01:34;0.000813075036467988
95;2000/5/1 上午 01:35;0.000729816592030969
96;2000/5/1 上午 01:36;0.000807962018196283
97;2000/5/1 上午 01:37;0.000849783352179997
98;2000/5/1 上午 01:38;0.00076212335767838
99;2000/5/1 上午 01:39;0.000874375696615893
100;2000/5/1 上午 01:40;0.000809072019534933
101;2000/5/1 上午 01:41;0.000820738527107328
102;2000/5/1 上午 01:42;0.000823699807090359
103;2000/5/1 上午 01:43;0.000793769935295423
104;2000/5/1 上午 01:44;0.000839682875638186
105;2000/5/1 上午 01:45;0.000815644196952865
106;2000/5/1 上午 01:46;0.000810573653194303
107;2000/5/1 上午 01:47;0.000861817974290068
108;2000/5/1 上午 01:48;0.000788968723443027
109;2000/5/1 上午 01:49;0.000816460071804475
110;2000/5/1 上午 01:50;0.000875856633674371
111;2000/5/1 上午 01:51;0.00086538181067008
112;2000/5/1 上午 01:52;0.000798306257339363
113;2000/5/1 上午 01:53;0.000801173332844989
114;2000/5/1 上午 01:54;0.000818363683733319
115;2000/5/1 上午 01:55;0.000851397863645622
116;2000/5/1 上午 01:56;0.00079884703581924
117;2000/5/1 上午 01:57;0.000850832141960548
118;2000/5/1 上午 01:58;0.000818131751241786
119;2000/5/1 上午 01:59;0.000820392105672539
120;2000/5/1 上午 02:00;0.00081473830366241
121;2000/5/1 上午 02:01;0.000831308600618053
122;2000/5/1 上午 02:02;0.000830713534043085
123;2000/5/1 上午 02:03;0.000791324532165492
124;2000/5/1 上午 02:04;0.000830922010038655
125;2000/5/1 上午 02:05;0.000834359163904633
126;2000/5/1 上午 02:06;0.000815457001468164
127;2000/5/1 上午 02:07;0.000740192522393327
128;2000/5/1 上午 02:08;0.000813144990710756
129;2000/5/1 上午 02:09;0.000802664754477875
130;2000/5/1 上午 02:10;0.000806158427328518
131;2000/5/1 上午 02:11;0.000801262426313344
132;2000/5/1 上午 02:12;0.000795791817542106
133;2000/5/1 上午 02:13;0.000759484286563052
134;2000/5/1 上午 02:14;0.000784520872559474
135;2000/5/1 上午 02:15;0.000815998988319371
136;2000/5/1 上午 02:16;0.000857723823626725
137;2000/5/1 上午 02:17;0.000815381444207045
138;2000/5/1 上午 02:18;0.00081193295134443
